gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,Yes,27,Yes,Yes,'Fiber optic',No,Yes,No,Yes,No,No,Month-to-month,Yes,'Credit card (automatic)',85.2,2151.6,No
Male,0,Yes,No,44,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',90.65,3974.15,No
Female,0,No,No,40,No,'No phone service',DSL,Yes,No,No,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',54.55,2236.2,No
Female,0,No,No,1,No,'No phone service',DSL,No,No,No,No,No,Yes,Month-to-month,No,'Mailed check',35.05,35.05,Yes
Female,0,Yes,Yes,58,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',25.15,1509.9,No
Female,0,Yes,No,71,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',25.95,1801.9,No
Male,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,'Two year',No,'Credit card (automatic)',84.45,5899.85,No
Male,0,No,No,13,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Mailed check',99.0,1301.7,Yes
Male,0,No,No,10,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',20.0,198.6,No
Female,0,No,Yes,18,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',25.3,454.65,No
Male,0,No,No,5,Yes,Yes,'Fiber optic',No,Yes,Yes,No,No,No,Month-to-month,Yes,'Electronic check',85.3,424.15,Yes
Male,0,No,No,53,Yes,No,DSL,No,No,Yes,No,No,Yes,'One year',Yes,'Electronic check',61.1,3357.9,No
Female,0,Yes,Yes,55,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',25.65,1388.0,No
Male,0,No,No,31,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',81.15,2640.55,No
Male,0,Yes,Yes,2,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.3,40.25,No
Male,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,'Mailed check',68.95,593.85,No
Male,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',84.2,5956.85,No
Female,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,'One year',No,'Bank transfer (automatic)',70.25,2198.9,No
Female,0,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,'One year',Yes,'Electronic check',55.25,1620.2,No
Male,0,Yes,No,67,Yes,No,'Fiber optic',Yes,Yes,No,No,No,Yes,'One year',Yes,'Credit card (automatic)',90.6,6056.15,Yes
Male,0,Yes,Yes,72,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',24.75,1859.1,No
Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,'Electronic check',76.2,981.45,No
Female,0,Yes,No,72,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,Yes,'Two year',Yes,'Credit card (automatic)',105.0,7589.8,No
Male,0,No,No,52,Yes,No,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,Yes,'Electronic check',85.35,4338.6,Yes
Male,0,No,No,11,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.25,208.0,No
Female,0,No,Yes,26,No,'No phone service',DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,'Mailed check',45.8,1147.0,No
Male,0,No,No,22,No,'No phone service',DSL,No,Yes,Yes,No,No,Yes,'One year',Yes,'Bank transfer (automatic)',43.75,903.6,Yes
Female,0,No,No,61,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,No,'One year',No,'Credit card (automatic)',43.7,2696.55,No
Male,0,Yes,Yes,0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',25.75,2283.3004408418656,No
Female,0,Yes,No,46,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',108.9,4854.3,No
Male,0,No,No,24,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,No,Month-to-month,Yes,'Mailed check',89.85,2165.05,Yes
Male,0,Yes,Yes,12,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',25.4,313.0,No
Male,0,No,Yes,45,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,'Two year',No,'Bank transfer (automatic)',99.7,4634.35,No
Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Mailed check',49.6,114.7,Yes
Male,0,No,No,36,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Credit card (automatic)',20.35,695.85,No
Male,0,No,Yes,19,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',24.1,439.2,No
Male,0,No,No,1,No,'No phone service',DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,'Mailed check',44.65,44.65,Yes
Female,0,No,No,68,No,'No phone service',DSL,Yes,No,Yes,Yes,No,No,'Two year',No,'Mailed check',38.9,2719.2,No
Female,1,Yes,No,42,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',95.05,3944.5,No
Female,0,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,'One year',No,'Mailed check',54.45,1893.5,No
Female,0,Yes,Yes,65,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',105.5,6985.65,Yes
Male,0,Yes,No,63,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',102.4,6444.05,No
Female,0,No,No,1,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',70.3,70.3,Yes
Female,0,Yes,Yes,58,Yes,Yes,'Fiber optic',Yes,Yes,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',93.4,5435.6,Yes
Male,1,No,No,6,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',79.7,497.6,No
Male,0,No,No,1,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',20.55,20.55,No
Female,0,No,No,16,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',20.1,318.6,No
Male,0,Yes,Yes,4,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,No,'Electronic check',101.15,385.9,Yes
Female,0,Yes,No,21,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',104.4,2200.25,Yes
Female,0,No,No,11,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,No,Month-to-month,Yes,'Electronic check',89.2,990.3,No
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',45.65,45.65,Yes
Female,0,No,No,6,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,No,'Electronic check',83.9,497.55,Yes
Male,0,No,No,66,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,Yes,'One year',Yes,'Electronic check',104.25,6860.6,No
Male,0,No,No,44,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',20.05,845.25,No
Male,1,No,No,32,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',96.15,3019.25,Yes
Female,0,No,No,21,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',99.85,1992.55,No
Female,1,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',56.55,118.25,No
Female,0,No,No,40,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',105.95,4335.2,No
Female,0,No,No,3,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.0,63.6,No
Female,1,Yes,No,72,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',105.75,7629.85,No
Female,0,Yes,No,16,Yes,No,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',94.65,1461.15,No
Female,0,No,No,23,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',98.7,2249.1,No
Female,0,Yes,No,2,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.35,41.85,No
Female,1,No,No,16,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',96.15,1529.2,Yes
Female,0,No,No,1,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',70.8,70.8,Yes
Female,0,No,No,20,Yes,No,'Fiber optic',Yes,No,Yes,No,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',89.4,1871.15,No
Female,0,No,No,58,Yes,No,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',106.45,6145.85,Yes
Male,1,No,No,19,Yes,Yes,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',79.85,1471.75,Yes
Male,0,No,No,4,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',70.2,237.95,Yes
Female,1,No,No,4,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',78.85,292.8,Yes
Male,1,No,No,13,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',90.5,1201.15,Yes
Female,1,Yes,No,43,No,'No phone service',DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,'Credit card (automatic)',55.55,2342.2,Yes
Female,0,Yes,No,64,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',111.15,6953.4,No
Male,0,Yes,Yes,72,Yes,Yes,'Fiber optic',Yes,Yes,No,Yes,No,Yes,'Two year',Yes,'Credit card (automatic)',97.75,6991.6,No
Female,0,Yes,Yes,61,No,'No phone service',DSL,No,Yes,Yes,Yes,Yes,No,'Two year',No,'Credit card (automatic)',51.35,3244.4,No
Female,0,No,No,22,Yes,No,'Fiber optic',Yes,No,No,Yes,No,Yes,Month-to-month,Yes,'Electronic check',89.05,1886.25,No
Male,1,No,Yes,11,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,'Electronic check',54.55,601.25,No
Male,0,No,No,58,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',25.3,1474.35,No
Male,0,No,No,22,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',94.65,2104.55,Yes
Male,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,'Mailed check',49.9,49.9,Yes
Male,0,No,No,29,Yes,No,'Fiber optic',No,Yes,No,Yes,Yes,No,Month-to-month,No,'Mailed check',89.65,2623.65,No
Male,0,No,No,62,Yes,Yes,'Fiber optic',Yes,Yes,No,Yes,No,Yes,'One year',No,'Electronic check',102.0,6529.25,Yes
Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,'Two year',Yes,'Bank transfer (automatic)',77.15,1759.4,No
Male,1,Yes,No,53,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',101.9,5549.4,Yes
Female,0,Yes,Yes,72,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',24.25,1784.5,No
Male,0,Yes,Yes,72,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',25.0,1738.9,No
Female,0,Yes,Yes,51,Yes,Yes,'Fiber optic',Yes,No,No,Yes,Yes,No,'One year',Yes,'Mailed check',95.15,5000.05,No
Male,1,No,No,1,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',74.4,74.4,Yes
Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,'One year',No,'Credit card (automatic)',72.45,4653.85,Yes
Male,0,No,No,1,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',69.35,69.35,Yes
Male,0,Yes,Yes,47,Yes,No,'Fiber optic',Yes,Yes,Yes,No,No,Yes,'One year',Yes,'Electronic check',96.1,4391.45,No
Male,1,Yes,No,48,Yes,Yes,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',91.05,4370.75,No
Female,1,Yes,No,5,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',69.35,341.6,No
Male,0,No,No,10,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.5,225.85,No
Male,1,No,No,20,Yes,Yes,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',84.35,1745.2,No
Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',82.85,5776.45,No
Male,0,Yes,Yes,27,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',75.75,1929.0,No
Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',89.9,6457.15,No
Male,0,Yes,No,38,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',20.4,743.5,No
Male,0,No,No,3,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Credit card (automatic)',73.6,232.5,No
Female,0,Yes,No,72,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Electronic check',24.55,1750.7,No
Male,0,Yes,No,22,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',94.7,1914.9,Yes
Male,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Electronic check',86.1,4890.5,No
Male,0,Yes,Yes,65,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',104.1,6700.05,No
Female,0,No,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,'Two year',No,'Mailed check',74.05,3496.3,No
Female,0,Yes,Yes,10,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',20.15,220.8,No
Male,0,Yes,Yes,72,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',114.05,8289.2,No
Male,0,Yes,Yes,58,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,No,'One year',Yes,'Credit card (automatic)',94.7,5430.35,No
Female,0,No,No,3,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.4,63.15,No
Female,1,Yes,No,26,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',98.1,2510.7,No
Male,0,No,No,1,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',19.55,19.55,No
Male,1,Yes,No,72,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',109.55,7920.7,No
Female,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',45.1,45.1,Yes
Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',49.85,49.85,No
Female,0,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,Yes,'One year',No,'Credit card (automatic)',64.9,697.25,No
Male,0,No,No,4,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',88.45,370.65,Yes
Male,0,No,No,2,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',79.95,174.45,No
Male,0,Yes,Yes,21,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.8,350.1,No
Female,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',50.55,235.65,No
Male,0,No,No,26,Yes,No,'Fiber optic',No,Yes,Yes,Yes,No,No,'One year',Yes,'Electronic check',85.2,2184.6,No
Male,0,Yes,No,37,Yes,No,'Fiber optic',No,No,Yes,Yes,No,Yes,Month-to-month,Yes,'Electronic check',90.35,3419.3,No
Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,No,No,No,'Two year',Yes,'Bank transfer (automatic)',54.2,3838.2,No
Male,0,Yes,No,61,Yes,No,'Fiber optic',No,Yes,Yes,Yes,No,Yes,Month-to-month,No,'Credit card (automatic)',94.15,5731.85,No
Male,0,No,No,52,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Electronic check',109.3,5731.4,No
Female,1,No,No,6,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,No,'Electronic check',74.4,434.1,Yes
Male,0,Yes,No,43,Yes,No,'Fiber optic',Yes,No,Yes,Yes,No,No,'One year',Yes,'Bank transfer (automatic)',84.25,3539.25,No
Male,0,No,No,52,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',21.0,1107.2,No
Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,'One year',No,'Credit card (automatic)',64.5,1929.95,No
Male,0,No,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',87.1,4735.2,No
Male,0,No,No,13,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,No,'Electronic check',100.75,1313.25,No
Female,0,No,No,37,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',19.8,813.3,No
Male,0,Yes,Yes,10,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',20.45,242.4,No
Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,'Electronic check',55.2,220.65,No
Male,0,No,No,23,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Electronic check',20.85,473.9,No
Male,0,Yes,No,53,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',19.9,1110.05,No
Male,0,Yes,Yes,54,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',24.05,1230.9,No
Female,0,No,No,5,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',19.65,92.05,No
Female,0,Yes,Yes,10,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Bank transfer (automatic)',19.8,196.75,No
Male,0,No,No,4,Yes,Yes,'Fiber optic',Yes,No,No,No,No,No,Month-to-month,Yes,'Electronic check',80.1,336.15,No
Female,0,No,No,20,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Bank transfer (automatic)',19.5,413.0,No
Female,0,Yes,No,5,Yes,No,'Fiber optic',Yes,No,Yes,No,No,Yes,Month-to-month,Yes,'Mailed check',88.9,454.15,Yes
Male,1,No,No,31,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',96.6,2877.95,No
Male,0,No,No,26,No,'No phone service',DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',44.65,1156.55,No
Female,0,No,No,1,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',70.7,70.7,No
Female,1,No,No,25,Yes,Yes,'Fiber optic',Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Mailed check',102.8,2660.2,Yes
Male,1,Yes,No,2,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',95.5,181.65,No
Male,1,Yes,No,40,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,Yes,No,'One year',Yes,'Credit card (automatic)',98.15,4116.8,No
Male,0,No,No,4,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,No,'Electronic check',78.45,330.05,Yes
